lines,latitude,longitude,time,brigade,vehicle_number
169,52.2613351,21.0375378,16:42:47,2,1505
170,52.2524063,21.0383323,16:42:44,2,1506
156,52.2906021,20.9280098,16:42:46,06,1508
126,52.3193573,20.9978213,16:42:41,3,1509
303,52.304171,20.937014,16:42:42,1,1513
107,52.2430891,21.0023126,16:42:48,5,1519
147,52.2118383,21.213185,16:42:40,4,1520
119,52.208655,20.9986817,16:42:45,4,1521
702,52.106185,21.236823,16:42:29,2,1523
147,52.233074,21.116456,16:42:35,3,1524
722,52.1539967,21.3118683,16:42:47,61,1525
173,52.217804,21.222329,16:42:35,5,1526
115,52.23738,21.1431933,16:42:46,4,1528
153,52.256895,21.1772917,16:42:43,2,1529
147,52.214508,21.217864,16:42:28,3,1530
106,52.236135,20.9651767,16:42:42,1,1534
118,52.246793,21.019041,16:42:29,2,1537
212,52.259585,21.0271667,16:42:37,06,1538
126,52.2876283,21.0208217,16:42:45,1,1539
118,52.2235533,21.0188733,16:42:47,05,1540
181,52.295055,20.9448067,16:42:37,2,1542
126,52.264508,21.045881,16:42:42,055,1545
123,52.245081,21.088138,16:42:41,4,1546
123,52.242785,21.1014283,16:42:40,08,1548
122,52.23364,20.91496,16:42:43,8,1549
123,52.2502183,21.0524633,16:42:45,5,1551
736,52.3289283,21.0300217,16:42:48,2,1552
122,52.2666633,20.9774733,16:42:48,011,1553
166,52.17636,21.044164,16:42:35,343,1554
126,52.320393,20.972256,16:42:44,2,1555
197,52.2808181,20.9502636,16:42:43,3,1800
123,52.2526971,21.0783368,16:42:40,07,1801
338,52.2614576,21.0296903,16:42:43,03,1802
166,52.1797898,21.0451495,16:42:47,8,1803
170,52.2523726,21.0372388,16:42:44,05,1804
156,52.2702313,21.0790191,16:42:47,1,1805
117,52.222072,21.1025235,16:42:44,06,1806
221,52.2632423,20.9814106,16:42:50,02,1807
197,52.2462526,20.9390293,16:42:46,6,1808
173,52.2370016,21.1415278,16:42:44,8,1809
156,52.2881356,21.0301641,16:42:40,3,1810
156,52.2691276,21.0714233,16:42:47,2,1811
221,52.2592906,20.994144,16:42:44,1,1812
170,52.270503,21.079595,16:42:45,06,1813
170,52.2757873,21.082664,16:42:45,4,1814
197,52.2250348,20.9295211,16:42:42,7,1815
169,52.2930428,21.0329743,16:42:41,5,1816
123,52.225562,21.0745911,16:42:44,6,1818
166,52.2066593,21.0302745,16:42:44,09,1819
115,52.2370735,21.1572611,16:42:46,1,1830
122,52.2490473,20.9212953,16:42:45,013,1833
173,52.221614,21.243249,16:42:38,4,1835
117,52.2244206,21.0649963,16:42:46,5,1838
338,52.2626375,21.060073,16:42:46,04,1839
115,52.277025,21.170324,16:42:48,5,1840
183,52.244711,21.0871911,16:42:49,1,1842
117,52.2218041,21.0919468,16:42:47,1,1843
173,52.2280873,21.2460823,16:42:47,6,1844
730,52.2054925,21.2662195,16:42:44,52,1845
338,52.264213,21.092256,16:42:45,01,1846
115,52.2330026,21.1173608,16:42:41,2,1848
115,52.1612918,21.2221145,16:42:39,2,1849
115,52.2561295,21.1563765,16:42:47,6,1851
115,52.234411,21.1161195,16:42:45,6,1855
303,52.2768488,20.948865,16:42:46,3,1856
173,52.2501011,21.074685,16:42:43,9,1857
173,52.2471013,21.210128,16:42:39,3,1858
117,52.2311855,21.0037461,16:42:47,3,1862
730,52.2229755,21.2463486,16:42:46,01,1863
115,52.202356,21.171093,16:42:37,3,1869
222,52.2447141,21.0141095,16:42:49,6,1901
222,52.18585,20.996773,16:42:39,5,1904
106,52.237825,20.965456,16:42:28,7,1906
106,52.2365902,21.0220644,16:42:49,3,1907
319,52.185828,20.995938,16:42:33,01,1908
106,52.2372371,21.019629,16:42:49,5,1909
222,52.2005742,21.0235095,16:42:48,4,1910
222,52.2026024,21.0236019,16:42:48,2,1911
119,52.207039,21.031099,16:42:46,07,1914
119,52.205372,21.170773,16:42:48,06,1916
222,52.19339,20.995897,16:42:48,3,1917
319,52.153213,21.091637,16:42:48,03,1918
222,52.223774,21.022772,16:42:47,1,1919
331,52.169464,20.978182,16:42:44,03,1991
331,52.1863609,20.9953109,16:42:49,04,1992
331,52.155288,20.994583,16:42:36,04,1993
331,52.179718,21.024771,16:42:44,05,1994
331,52.1566817,21.0017225,16:42:48,02,1996
166,52.218861,21.025488,16:42:47,010,1997
165,52.163605,20.992413,16:42:46,2,2000
709,52.07983,21.021597,16:42:46,9,2001
189,52.178425,21.001257,16:42:48,8,2002
402,52.191872,21.047972,16:42:49,1,2004
402,52.240269,21.156019,16:42:49,8,2005
504,52.2289347,21.0050446,16:42:47,2,2008
162,52.208256,21.048145,16:42:49,015,2010
522,52.229475,21.011656,16:42:40,3,2014
522,52.2228102,21.0162214,16:42:48,011,2016
401,52.174534,21.011391,16:42:48,029,2017
L50,52.1278078,21.2406483,16:42:49,2,20174
522,52.2178987,21.0156091,16:42:49,012,2018
189,52.216606,20.91526,16:42:46,1,2019
522,52.21748,21.015057,16:42:48,2,2020
174,52.193676,21.014894,16:42:49,371,2022
189,52.21233,20.913906,16:42:48,5,2023
525,52.1868964,20.9972417,16:42:48,1,2024
162,52.2236631,21.0350917,16:42:49,014,2025
165,52.179276,21.022985,16:42:48,3,2026
525,52.228687,21.005787,16:42:49,1,2027
709,52.0677952,21.0170741,16:42:48,429,2028
217,52.179886,21.022852,16:42:46,2,2029
522,52.1819941,21.0554282,16:42:42,013,2030
189,52.177917,21.003181,16:42:48,14,2031
172,52.213871,20.968913,16:42:47,3,2032
522,52.203796,21.033407,16:42:48,010,2034
401,52.192345,20.907675,16:42:46,012,2037
189,52.1731112,21.0216756,16:42:46,021,2038
501,52.189516,21.047403,16:42:36,2,2039
401,52.191113,20.953562,16:42:47,022,2040
189,52.181423,21.068768,16:42:49,12,2041
522,52.159828,21.073088,16:42:48,7,2044
174,52.183418,21.014513,16:42:46,08,2045
522,52.179199,21.058271,16:42:49,09,2046
719,52.237773,20.9138269,16:42:49,2,2200
105,52.2270945,20.9455017,16:42:48,4,2201
317,52.175732,20.99708,16:42:45,2,2202
716,52.223106,20.928593,16:42:49,067,2203
184,52.290794,20.929306,16:42:45,6,2205
171,52.249115,20.920988,16:42:47,452,2206
177,52.228931,20.914867,16:42:42,3,2208
191,52.215801,20.962963,16:42:46,6,2209
517,52.216942,20.962706,16:42:45,5,2210
105,52.2341551,20.8967579,16:42:49,010,2211
136,52.244289,20.967915,16:42:48,015,2212
105,52.237675,20.896671,16:42:47,09,2216
148,52.167964,20.9760744,16:42:48,012,2217
124,52.156765,20.950008,16:42:46,2,2218
523,52.231281,20.956078,16:42:48,7,2219
177,52.202145,20.896029,16:42:46,07,2220
717,52.184052,20.84021,16:42:41,64,2221
517,52.199066,20.913532,16:42:43,4,2223
177,52.200169,20.874407,16:42:47,675,2224
188,52.199257,20.983973,16:42:46,5,2225
105,52.239021,20.896275,16:42:47,08,2226
ZA1,52.216251,20.960663,16:42:45,01,2227
172,52.178165,21.048313,16:42:47,5,2228
172,52.211506,20.975763,16:42:49,2,2229
517,52.189724,20.887114,16:42:44,3,2230
717,52.197648,20.919428,16:42:38,65,2231
184,52.287411,20.937645,16:42:47,7,2232
523,52.19628,20.920058,16:42:48,017,2233
187,52.217133,20.962822,16:42:48,6,2234
317,52.172416,21.056346,16:42:30,06,2235
136,52.161839,21.024933,16:42:46,5,2236
187,52.1813471,21.0691222,16:42:47,9,2238
105,52.22953,20.978634,16:42:42,012,2239
523,52.258442,20.898323,16:42:48,023,2240
716,52.191216,20.854458,16:42:46,01,2241
317,52.1740527,21.0137887,16:42:49,07,2242
187,52.196201,20.9268,16:42:46,5,2243
184,52.246544,20.938915,16:42:46,1,2244
743,52.239204,20.900908,16:42:45,1,2246
184,52.2080356,20.9640857,16:42:48,09,2247
105,52.217248,20.9043769,16:42:43,7,2248
177,52.204659,20.892204,16:42:47,6,2249
523,52.239971,20.913292,16:42:49,10,2250
401,52.19241,20.894361,16:42:45,010,2251
401,52.178734,20.998854,16:42:45,1,2252
186,52.237457,20.956308,16:42:44,015,2253
401,52.1974622,20.8794267,16:42:48,013,2254
105,52.226097,20.941412,16:42:44,3,2255
105,52.226089,20.943333,16:42:48,6,2256
ZA1,52.172539,21.055922,16:42:45,01,2257
401,52.1935962,20.891284,16:42:49,4,2258
187,52.1895629,21.0605205,16:42:49,10,2259
L20,52.1123059,21.3216051,16:42:47,1,25183
L22,52.1466348,21.3236706,16:42:46,2,25184
L22,52.1265668,21.3106788,16:42:49,1,25185
L51,52.107755,21.2632698,16:42:46,02,25188
L22,52.1078103,21.2629085,16:42:48,03,25189
414,52.2938703,21.0148893,16:42:44,09,3400
511,52.317124,20.9751925,16:42:45,2,3401
190,52.3035438,21.0873715,16:42:47,8,3402
Z26,52.22384,20.9297065,16:42:48,2,3403
132,52.3203051,21.0665543,16:42:45,3,3404
527,52.2973645,21.0558238,16:42:44,013,3405
723,52.2951936,20.997979,16:42:46,479,3406
160,52.3017735,21.0588903,16:42:43,514,3407
509,52.2633823,21.0213493,16:42:45,13,3408
197,52.2711136,20.950559,16:42:44,010,3409
112,52.3068883,21.06437,16:42:48,7,3410
199,52.3001525,21.0415063,16:42:43,05,3411
160,52.2479413,21.0189986,16:42:43,519,3412
511,52.2651601,21.0460758,16:42:42,1,3413
Z26,52.2323881,20.96092,16:42:44,04,3415
340,52.2765325,21.0528475,16:42:46,03,3416
723,52.3729545,20.9267135,16:42:45,01,3417
120,52.2518182,21.0507401,16:42:48,6,3418
Z26,52.233761,20.9677605,16:42:47,1,3419
112,52.2923866,21.0450216,16:42:42,5,3420
340,52.2765098,21.0531791,16:42:47,04,3421
738,52.3321203,21.1126371,16:42:45,4,3422
735,52.3493808,21.0291221,16:42:42,62,3424
414,52.2869056,20.9941486,16:42:44,06,3425
738,52.4035221,21.1960184,16:42:43,3,3426
140,52.286143,21.0747991,16:42:47,2,3427
731,52.3756648,20.938121,16:42:43,499,3428
102,52.2484158,21.1073246,16:42:46,547,3429
190,52.2377378,20.9578751,16:42:46,1,3430
527,52.3175298,21.0590504,16:42:49,515,3431
509,52.2384575,21.0524776,16:42:45,8,3432
511,52.2930175,20.9310541,16:42:43,3,3433
127,52.227486,21.003389,16:42:47,8,3434
140,52.2861205,21.0746298,16:42:48,3,3435
735,52.4527641,21.0108236,16:42:46,65,3436
162,52.20382,21.049526,16:42:45,3,3437
120,52.2700348,21.0573581,16:42:43,4,3439
190,52.2384388,20.942978,16:42:44,12,3441
527,52.2968473,21.0552256,16:42:48,517,3442
245,52.2860112,21.1000377,16:42:43,05,3443
509,52.3340518,20.9416956,16:42:48,1,3444
503,52.2651988,21.0449623,16:42:44,014,3445
145,52.2335033,21.12684,16:42:44,10,3447
527,52.3218115,21.0570278,16:42:45,516,3448
509,52.261217,21.0233036,16:42:47,4,3449
518,52.3163168,20.9610945,16:42:48,012,3450
527,52.3241673,21.0668955,16:42:48,010,3452
518,52.33486,20.942123,16:42:45,011,3453
738,52.3835166,21.1550723,16:42:46,2,3454
520,52.2178875,21.0196853,16:42:45,2,3456
245,52.2922611,21.0578146,16:42:46,1,3457
162,52.2091625,21.047928,16:42:45,6,3458
520,52.240378,21.155956,16:42:48,5,3459
527,52.322835,21.0572541,16:42:48,716,3460
731,52.3257156,20.9690078,16:42:46,476,3461
145,52.2781316,21.1148166,16:42:48,2,3462
705,52.3816856,21.028975,16:42:44,07,3464
132,52.3206443,21.0572011,16:42:46,07,3465
132,52.3066445,21.06139,16:42:46,5,3466
116,52.2289611,21.0221023,16:42:47,10,3467
138,52.1698298,20.99643,16:42:45,8,3468
138,52.2602275,21.0828528,16:42:43,3,3469
L-5,52.0658436,21.0202691,16:42:47,2,35131
L-2,52.0459715,20.9783131,16:42:45,683,35132
L25,52.0713281,21.016228,16:42:30,1,35136
L12,52.0093206,20.8982231,16:42:49,782,35138
L39,52.1103563,21.0185923,16:42:35,3,35139
L-5,52.0659386,20.929236,16:42:42,1,35140
L13,52.0406378,21.0871046,16:42:49,03,35155
L13,52.0738843,21.0286598,16:42:49,04,35159
178,52.230598,20.984573,16:42:48,6,4200
207,52.193401,20.892071,16:42:47,3,4201
197,52.272278,20.951294,16:42:48,4,4203
122,52.1969139,20.9203299,16:42:49,7,4204
122,52.246445,20.911905,16:42:48,7,4205
714,52.2373982,20.9139577,16:42:45,04,4206
154,52.180222,20.977215,16:42:48,06,4207
129,52.215805,20.915298,16:42:46,1,4208
149,52.247379,20.897905,16:42:47,04,4209
249,52.246544,20.947641,16:42:47,2,4210
178,52.200081,20.914478,16:42:47,1,4211
178,52.230106,20.982449,16:42:48,3,4212
207,52.186947,20.884605,16:42:46,4,4213
255,52.229797,20.981091,16:42:46,1,4214
178,52.228168,20.962776,16:42:48,010,4215
154,52.195702,20.963232,16:42:49,05,4216
255,52.225525,20.948042,16:42:48,2,4217
249,52.240402,20.931509,16:42:49,676,4218
249,52.2388856,20.8967824,16:42:48,678,4219
122,52.241184,20.912573,16:42:47,2,4220
154,52.183412,20.9515,16:42:47,2,4221
122,52.259834,20.917616,16:42:48,679,4223
178,52.1856984,20.8959554,16:42:49,8,4224
178,52.212559,20.953539,16:42:48,7,4225
129,52.197048,20.919264,16:42:49,4,4226
178,52.258396,21.002184,16:42:48,4,4227
714,52.2508502,20.8452547,16:42:47,1,4228
154,52.180141,20.977575,16:42:49,1,4229
207,52.193968,20.902581,16:42:37,05,4230
129,52.192616,20.908491,16:42:48,4,4232
729,52.240196,20.889254,16:42:49,02,4233
178,52.229153,20.97777,16:42:45,5,4234
122,52.227547,20.89797,16:42:48,9,4235
122,52.284847,20.979151,16:42:48,4,4236
154,52.216984,20.971426,16:42:48,4,4237
197,52.236313,20.939789,16:42:44,1,4238
122,52.264427,20.91976,16:42:49,015,4239
714,52.254223,20.795376,16:42:49,2,4240
197,52.23642,20.940069,16:42:46,2,4241
129,52.209885,20.913378,16:42:48,3,4242
197,52.285782,20.971954,16:42:47,5,4245
714,52.2433725,20.8834669,16:42:48,3,4246
154,52.218189,20.967178,16:42:48,3,4248
319,52.1842427,21.1881572,16:42:49,04,4301
146,52.1563122,21.1796869,16:42:43,2,4303
722,52.2333239,21.1174096,16:42:48,01,4304
146,52.2266987,21.0593196,16:42:49,5,4305
147,52.2198677,21.0903832,16:42:49,2,4306
702,52.2382992,21.1181147,16:42:48,1,4307
173,52.2396445,21.1547021,16:42:43,7,4308
153,52.2715562,21.1532512,16:42:48,04,4309
168,52.2068964,21.0362746,16:42:48,08,4310
702,52.1019562,21.2602266,16:42:48,03,4311
142,52.1990477,21.1348146,16:42:48,06,4312
146,52.2140199,21.1021632,16:42:48,07,4313
153,52.2821217,21.1717947,16:42:49,1,4314
146,52.2476707,21.0433199,16:42:48,4,4315
147,52.2373879,21.0472746,16:42:49,1,4316
168,52.2343381,21.0975009,16:42:48,6,4317
319,52.2082834,21.1974779,16:42:49,05,4318
319,52.1539136,21.049362,16:42:48,09,4319
142,52.2294379,21.137856,16:42:48,07,4320
119,52.201482,21.1286754,16:42:49,1,4321
319,52.1721136,21.1656651,16:42:48,07,4322
117,52.2340605,21.0314345,16:42:48,4,4323
183,52.2387502,21.1917709,16:42:49,07,4326
173,52.2232857,21.2432055,16:42:48,011,4327
119,52.1970715,21.0507146,16:42:48,5,4328
146,52.2060461,21.112014,16:42:49,1,4329
129,52.2458511,20.9392564,16:42:48,2,4331
207,52.1916229,20.8832741,16:42:48,06,4332
178,52.1963251,20.9285042,16:42:49,6,4334
178,52.1955555,20.9106017,16:42:48,011,4335
729,52.264137,20.7956289,16:42:48,1,4336
255,52.2264175,20.9507839,16:42:48,3,4338
178,52.2024917,20.9149789,16:42:49,2,4339
156,52.275078,21.05545,16:42:46,5,4401
122,52.26947,20.986027,16:42:46,012,4403
156,52.27533,20.970116,16:42:43,4,4404
118,52.219276,21.015594,16:42:45,1,4405
204,52.2991884,21.0328532,16:42:47,2,4406
123,52.241951,21.049856,16:42:44,1,4407
170,52.277458,21.080824,16:42:47,3,4408
134,52.326294,21.048454,16:42:48,3,4409
166,52.228981,21.0229,16:42:49,7,4410
122,52.230259,20.914894,16:42:48,1,4411
197,52.26997,20.94949,16:42:47,09,4412
134,52.272129,20.969965,16:42:47,04,4413
181,52.26952,20.98575,16:42:46,1,4414
240,52.32151,21.086895,16:42:44,2,4415
134,52.300079,21.032728,16:42:48,2,4416
123,52.232712,21.062592,16:42:48,09,4417
134,52.361668,21.061939,16:42:45,05,4418
181,52.297211,20.900026,16:42:48,3,4419
123,52.222092,21.090796,16:42:48,3,4420
126,52.287491,21.021257,16:42:44,4,4421
122,52.265499,20.945604,16:42:44,3,4422
169,52.296406,21.036715,16:42:48,1,4423
197,52.238991,20.945171,16:42:46,08,4424
134,52.295895,21.020761,16:42:49,1,4425
169,52.252865,21.051826,16:42:47,3,4426
170,52.260918,21.023771,16:42:46,1,4427
122,52.267887,20.93232,16:42:45,6,4428
123,52.243832,21.049047,16:42:48,2,4429
166,52.2599452,21.0272207,16:42:48,5,4430
122,52.227589,20.898216,16:42:48,014,4431
166,52.192226,21.044582,16:42:48,4,4432
122,52.238304,20.896696,16:42:47,10,4434
517,52.190771,20.862173,16:42:48,2,5201
401,52.1960282,20.9296625,16:42:44,6,5202
706,52.1690719,20.9359943,16:42:41,1,5203
187,52.1954618,20.9104602,16:42:12,1,5204
414,52.2159951,20.9628268,16:42:49,02,5205
713,52.216549,20.874719,16:42:30,04,5206
713,52.2141743,20.8384251,16:42:48,05,5207
523,52.2286933,20.9574591,16:42:40,13,5208
186,52.2077692,20.9637578,16:42:44,017,5211
186,52.2169654,20.9601703,16:42:43,018,5212
136,52.2372094,20.9643118,16:42:39,2,5213
713,52.2165848,20.8996639,16:42:42,3,5214
719,52.2472269,20.84976,16:42:41,1,5215
743,52.2303895,20.7903334,16:42:41,05,5216
713,52.2102523,20.8017178,16:42:40,2,5217
ZA1,52.2020114,20.9375299,16:42:47,04,5218
171,52.2228864,21.0434088,16:42:41,6,5219
148,52.2031621,21.0674532,16:42:47,011,5220
716,52.1875988,20.8467274,16:42:45,63,5221
171,52.2383461,20.9790224,16:42:44,4,5222
182,52.2194413,21.0265797,16:42:45,8,5224
172,52.1979771,20.9870447,16:42:42,010,5226
136,52.2132412,20.9703539,16:42:49,11,5227
717,52.2162518,20.9618605,16:42:42,66,5229
523,52.249915,21.084618,16:42:29,714,5230
188,52.2440488,21.1201423,16:42:45,1,5232
172,52.2008065,21.036369,16:42:43,4,5236
ZA1,52.2274893,21.0003438,16:42:47,02,5237
177,52.238849,20.913405,16:42:43,2,5238
184,52.2605741,20.924162,16:42:44,8,5239
184,52.263706,20.927751,16:42:33,5,5241
187,52.2163307,20.9911743,16:42:46,12,5242
523,52.218921,20.973749,16:42:34,14,5245
184,52.2219253,20.9586267,16:42:39,3,5246
177,52.1923322,20.8687431,16:42:44,08,5247
191,52.2157825,20.9609152,16:42:47,08,5248
719,52.2614664,20.6225343,16:42:46,5,5249
191,52.189708,20.887438,16:42:48,09,5250
716,52.2044681,20.8718333,16:42:44,61,5251
521,52.2439515,21.0949984,16:42:48,5,5252
188,52.2381533,21.080291,16:42:40,6,5253
136,52.1726297,21.0041202,16:42:38,4,5254
717,52.1873579,20.9098068,16:42:39,068,5255
188,52.2497936,21.0845526,16:42:40,2,5257
523,52.2396884,20.9133982,16:42:43,11,5258
517,52.229566,21.009816,16:42:45,8,5260
414,52.264986,21.046348,16:42:36,06,5402
511,52.3498232,20.9458985,16:42:49,07,5403
190,52.2428771,20.9966946,16:42:49,018,5404
112,52.275669,20.960754,16:42:48,3,5406
132,52.3223907,21.0667937,16:42:41,4,5407
112,52.29665,21.033655,16:42:47,8,5409
723,52.327717,20.967588,16:42:47,474,5411
509,52.319557,20.950237,16:42:48,020,5413
509,52.225685,21.100985,16:42:47,11,5414
102,52.251179,21.084745,16:42:47,09,5415
511,52.328819,20.967384,16:42:49,1,5416
705,52.432442,21.033661,16:42:48,63,5417
723,52.391552,20.924253,16:42:47,477,5418
120,52.324661,21.054777,16:42:49,010,5419
705,52.290417,21.003647,16:42:49,1,5421
500,52.278881,21.044872,16:42:44,2,5425
120,52.340179,21.048849,16:42:47,1,5426
731,52.304848,20.987173,16:42:44,480,5427
731,52.293819,20.999636,16:42:45,470,5428
116,52.2016387,21.0353011,16:42:46,9,5429
160,52.2579,21.0423,16:42:44,715,5430
738,52.306438,21.09124,16:42:48,1,5431
511,52.327469,20.96776,16:42:47,06,5433
111,52.244294,20.9790019,16:42:46,011,5434
511,52.348484,20.942261,16:42:44,4,5435
190,52.287773,21.076212,16:42:44,5,5436
199,52.294674,21.102505,16:42:48,2,5437
500,52.26034,21.0079417,16:42:49,5,5438
160,52.229355,21.002857,16:42:48,518,5439
120,52.252567,21.050917,16:42:48,09,5440
112,52.307701,21.076702,16:42:49,6,5441
414,52.3003202,21.0428454,16:42:49,08,5442
705,52.314194,21.004177,16:42:49,64,5443
245,52.287777,21.074118,16:42:49,4,5444
509,52.33997,20.946682,16:42:48,2,5445
509,52.302673,20.989901,16:42:48,14,5446
738,52.277046,21.067362,16:42:48,5,5448
527,52.309883,21.061989,16:42:49,012,5449
145,52.294884,21.013367,16:42:46,6,5450
112,52.261173,20.925014,16:42:46,2,5451
190,52.290836,21.078402,16:42:48,3,5452
705,52.368473,21.028742,16:42:46,08,5453
414,52.288021,21.020864,16:42:46,07,5454
132,52.281574,20.983118,16:42:48,1,5455
731,52.387642,20.928614,16:42:46,478,5456
500,52.253166,20.982655,16:42:41,4,5457
509,52.311886,20.978827,16:42:48,021,5458
731,52.405834,20.951595,16:42:48,731,5459
120,52.315361,21.067181,16:42:47,2,5460
128,52.222736,20.989807,16:42:47,408,5870
503,52.2207969,21.0248255,16:42:48,11,5871
175,52.1968284,20.9831112,16:42:48,700,5872
128,52.223572,20.990145,16:42:47,405,5873
503,52.236187,21.018242,16:42:48,3,5875
175,52.230007,21.013227,16:42:47,334,5877
175,52.224743,20.989832,16:42:44,708,5878
519,52.17939,21.058224,16:42:44,8,5879
503,52.2547174,21.0022892,16:42:49,1,5880
128,52.2024121,20.9751072,16:42:48,704,5881
175,52.174854,20.979544,16:42:49,411,5882
519,52.166588,21.084745,16:42:48,5,5884
503,52.192898,21.043835,16:42:48,10,5885
519,52.228558,21.005127,16:42:47,7,5886
128,52.243176,21.012903,16:42:48,333,5887
503,52.163445,21.037256,16:42:40,6,5888
127,52.208946,20.948,16:42:48,5,5889
503,52.245373,21.013826,16:42:46,12,5891
128,52.198429,20.983343,16:42:47,703,5893
175,52.233105,21.019566,16:42:46,402,5896
519,52.228992,21.01198,16:42:43,6,5897
175,52.186783,20.979679,16:42:49,400,5898
128,52.207672,20.963728,16:42:46,407,5899
111,52.227528,21.09445,16:42:46,7,5900
116,52.1831,21.0543,16:42:46,5,5902
128,52.228729,21.006039,16:42:46,706,5903
128,52.236755,21.018032,16:42:47,702,5904
111,52.2322387,21.0202577,16:42:42,013,5905
507,52.231358,21.06148,16:42:47,012,5906
507,52.230194,21.004328,16:42:44,011,5907
503,52.217049,21.025925,16:42:48,4,5908
116,52.218323,21.025526,16:42:45,3,5910
116,52.275661,20.961069,16:42:49,17,5911
128,52.2292139,21.0092714,16:42:45,404,5912
116,52.18885,21.048084,16:42:48,8,5914
180,52.2071,21.0332,16:42:47,5,5916
180,52.2555,20.9708,16:42:44,015,5917
180,52.1933,21.0558,16:42:46,017,5919
175,52.197834,20.983933,16:42:46,410,5920
151,52.230248,21.105934,16:42:48,07,5921
175,52.225216,20.989754,16:42:49,401,5922
180,52.265537,20.944998,16:42:46,13,5923
111,52.249199,20.99814,16:42:49,2,5925
116,52.16803,21.083876,16:42:46,6,5926
180,52.2477,20.9897,16:42:44,10,5927
503,52.148,21.0426,16:42:48,8,5928
180,52.167862,21.084063,16:42:47,438,5929
116,52.206081,21.031523,16:42:48,4,5930
503,52.255806,20.999308,16:42:45,2,5931
175,52.228065,21.004374,16:42:45,707,5932
